City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Severodvinsk,RU,64.5635,39.8302,80.71,58,34,7.78,scattered clouds
346,Tual,ID,-5.6667,132.75,79.48,79,100,17.87,light rain
347,Mokhsogollokh,RU,61.4681,128.9203,74.08,57,100,4.34,overcast clouds
348,Suifenhe,CN,44.4,131.1667,80.08,56,8,6.6,clear sky
349,Pacifica,US,37.6138,-122.4869,64.81,94,20,12.66,mist
350,Porbandar,IN,21.6422,69.6093,85.98,74,100,9.22,drizzle
351,Manado,ID,1.487,124.8455,86.77,66,40,5.75,light rain
352,Chengde,CN,40.9725,117.9361,74.1,79,100,3.74,moderate rain
353,Halifax,CA,44.6453,-63.5724,59.47,85,80,8.01,broken clouds
354,Moravsky Krumlov,CZ,49.0489,16.3117,61.39,72,0,6.91,clear sky
355,Marzuq,YE,14.4,46.4667,86.0,29,46,13.87,scattered clouds
356,Kolyvan,RU,55.3053,82.7391,73.02,50,21,8.63,few clouds
357,Union,US,40.6334,-74.2663,71.89,78,0,11.5,clear sky
358,Tura,IN,25.5198,90.2201,87.58,67,22,2.1,few clouds
359,Isangel,VU,-19.55,169.2667,78.91,89,75,11.5,broken clouds
360,Naryan-Mar,RU,67.6713,53.087,73.96,67,99,10.8,light rain
361,Kaeo,NZ,-35.1,173.7833,56.32,86,9,14.12,clear sky
362,Shira,RU,54.4911,89.9531,70.54,38,1,8.7,clear sky
363,Burnie,AU,-41.0667,145.9167,55.92,60,85,4.16,overcast clouds
364,Saint-Georges,GD,12.0564,-61.7485,79.77,85,100,15.9,overcast clouds
365,Chandbali,IN,20.7833,86.7667,90.55,66,99,13.06,overcast clouds
366,Port Hardy,CA,50.6996,-127.4199,57.38,94,75,4.61,broken clouds
367,Ochamchira,GE,42.7121,41.4721,73.87,88,49,7.58,scattered clouds
368,Samarai,PG,-10.6167,150.6667,81.63,77,27,9.66,scattered clouds
369,Behshahr,IR,36.6923,53.5526,89.55,39,0,10.8,clear sky
370,Sistranda,NO,63.7256,8.834,60.76,83,42,7.56,scattered clouds
371,Makakilo City,US,21.3469,-158.0858,77.32,66,40,12.66,scattered clouds
372,Rio Branco,BR,-9.9747,-67.81,72.21,100,0,1.14,clear sky
373,Saldanha,ZA,-33.0117,17.9442,46.45,86,2,7.56,clear sky
374,Shemgang,BT,27.2169,90.6579,76.87,65,59,5.99,broken clouds
375,Miri,MY,4.4148,114.0089,86.14,74,40,4.61,scattered clouds
376,Constitucion,CL,-35.3333,-72.4167,47.08,88,62,3.91,broken clouds
377,Mayo,US,38.8876,-76.5119,72.99,88,0,4.61,clear sky
378,Nome,US,64.5011,-165.4064,60.87,68,100,6.91,overcast clouds
379,Morondava,MG,-20.2833,44.2833,69.71,62,0,7.18,clear sky
380,Lac Du Bonnet,CA,50.2536,-96.0612,58.42,97,7,3.96,clear sky
381,Marawi,PH,7.9986,124.2928,79.16,81,93,4.27,light rain
382,Hameenlinna,FI,60.996,24.4643,66.15,71,92,7.9,overcast clouds
383,Upington,ZA,-28.4478,21.2561,39.58,93,0,2.3,clear sky
384,Ust-Koksa,RU,50.2696,85.6108,76.66,52,5,2.13,clear sky
385,Gunjur,GM,13.2019,-16.7339,78.39,86,74,7.0,broken clouds
386,Port Hawkesbury,CA,45.6169,-61.3485,59.97,81,0,6.91,clear sky
387,Kloulklubed,PW,7.0419,134.2556,77.5,76,100,3.51,overcast clouds
388,Sorland,NO,67.667,12.6934,55.26,94,100,11.5,overcast clouds
389,Kharitonovo,RU,61.4009,47.4978,83.86,47,1,5.1,clear sky
390,Fortuna Foothills,US,32.6578,-114.4119,98.69,24,0,10.36,clear sky
391,Chimore,BO,-16.9833,-65.1333,76.93,62,100,2.33,overcast clouds
392,San Clemente,US,33.427,-117.612,68.72,88,30,1.99,scattered clouds
393,Kenai,US,60.5544,-151.2583,66.29,84,0,10.36,clear sky
394,Tongliao,CN,43.6125,122.2653,91.47,37,71,11.92,broken clouds
395,Kodinsk,RU,58.6881,99.1844,67.69,35,29,6.55,scattered clouds
396,Cockburn Town,TC,21.4612,-71.1419,81.66,83,97,20.18,overcast clouds
397,Andra,RU,62.5147,65.8878,78.89,36,67,4.0,broken clouds
398,Syracuse,IT,37.0881,15.2792,76.32,49,0,4.43,clear sky
399,Mount Isa,AU,-20.7333,139.5,65.97,18,48,16.11,scattered clouds
400,Lata,PT,40.1629,-8.3327,74.7,38,88,4.83,overcast clouds
401,Saint-Augustin,CA,51.226,-58.6502,52.27,98,100,2.66,overcast clouds
402,Farafangana,MG,-22.8167,47.8333,68.23,76,32,3.18,scattered clouds
403,Youhao,CN,47.8667,128.8333,88.48,34,16,4.16,few clouds
404,Aykhal,RU,66.0,111.5,55.35,83,97,3.0,light rain
405,Talcahuano,CL,-36.7167,-73.1167,51.48,66,100,8.05,overcast clouds
406,Sloboda,RU,51.1421,40.3021,69.76,70,41,16.37,scattered clouds
407,Altay,CN,47.8667,88.1167,82.65,29,36,6.49,scattered clouds
408,Haines Junction,CA,60.7522,-137.5108,51.75,62,100,10.36,overcast clouds
409,Bubaque,GW,11.2833,-15.8333,79.84,82,71,11.92,broken clouds
410,Margate,GB,51.3813,1.3862,70.3,77,100,1.99,overcast clouds
411,Cabedelo,BR,-6.9811,-34.8339,72.27,82,23,9.13,few clouds
412,Colwyn Bay,GB,53.2948,-3.7267,69.57,41,100,8.99,overcast clouds
413,Uruacu,BR,-14.5247,-49.1408,62.67,51,37,3.2,scattered clouds
414,Axim,GH,4.8699,-2.2405,75.07,85,100,9.82,overcast clouds
415,Florence,IT,43.7667,11.25,77.4,81,75,2.3,broken clouds
416,Chicama,PE,-7.8447,-79.1469,57.74,88,24,3.8,few clouds
417,College,US,64.8569,-147.8028,66.18,88,75,6.91,mist
418,Chapais,CA,49.7834,-74.8492,60.58,98,97,6.49,overcast clouds
419,Walvis Bay,NA,-22.9575,14.5053,52.09,100,100,5.75,fog
420,Tahoua,NE,14.8888,5.2692,82.38,74,0,8.05,clear sky
421,Kaitangata,NZ,-46.2817,169.8464,43.52,95,100,16.96,light rain
422,Okhotsk,RU,59.3833,143.3,65.23,86,84,7.92,broken clouds
423,Krasnokamensk,RU,50.0979,118.0369,67.51,81,100,3.78,moderate rain
424,Balkhash,KZ,46.844,74.9804,86.61,25,20,15.66,few clouds
425,Port Keats,AU,-14.25,129.55,81.7,19,29,10.69,scattered clouds
426,Wapi Pathum,TH,15.8452,103.3768,86.97,64,100,7.96,overcast clouds
427,Katsuura,JP,35.1333,140.3,78.76,85,90,6.67,overcast clouds
428,Quatre Cocos,MU,-20.2078,57.7625,76.08,57,25,18.14,scattered clouds
429,Dhangadhi,NP,28.7079,80.5961,90.59,55,95,3.56,overcast clouds
430,High Level,CA,58.5169,-117.136,64.51,68,0,5.75,clear sky
431,Beckerich,LU,49.7306,5.8872,64.09,85,89,3.49,overcast clouds
432,Niamey,NE,13.5137,2.1098,82.69,69,0,5.75,clear sky
433,Cairns,AU,-16.9167,145.7667,82.06,68,38,6.91,scattered clouds
434,Kibungo,RW,-2.1597,30.5427,67.12,47,99,7.81,overcast clouds
435,Emerald,AU,-23.5333,148.1667,67.33,45,76,5.3,broken clouds
436,Mizdah,LY,31.4451,12.9801,71.06,73,0,10.33,clear sky
437,Benguela,AO,-12.5763,13.4055,68.65,81,0,1.41,clear sky
438,Fort Nelson,CA,58.8053,-122.7002,63.99,45,75,8.05,broken clouds
439,Flinders,AU,-34.5833,150.8552,59.25,74,100,3.02,overcast clouds
440,Mackenzie,CA,55.2999,-123.1698,55.62,94,20,8.05,few clouds
441,Riyadh,SA,24.6877,46.7219,96.94,10,97,20.33,overcast clouds
442,Kulhudhuffushi,MV,6.6221,73.07,81.7,76,100,10.56,overcast clouds
443,Manaure,CO,11.7751,-72.4445,80.37,76,17,14.29,few clouds
444,Qaqortoq,GL,60.7167,-46.0333,41.25,88,90,5.28,overcast clouds
445,Asau,RO,46.4333,26.4,60.28,45,8,10.0,clear sky
446,Jiuquan,CN,39.7432,98.5174,87.71,14,18,7.54,few clouds
447,Valdemarpils,LV,57.3707,22.5919,64.13,79,100,14.23,overcast clouds
448,Henties Bay,NA,-22.116,14.2845,53.85,91,0,6.64,clear sky
449,Odienne,CI,9.51,-7.5692,68.92,99,46,3.06,moderate rain
450,Dubrovytsya,UA,51.5744,26.565,55.38,89,100,14.14,light rain
451,Puerto Leguizamo,CO,-0.1934,-74.7819,69.89,99,94,2.62,overcast clouds
452,Ayr,GB,55.4627,-4.6339,64.38,82,40,11.5,scattered clouds
453,Bakchar,RU,57.0186,82.0711,71.64,49,82,8.48,broken clouds
454,Chany,RU,55.3121,76.7647,76.51,51,4,8.01,clear sky
455,Tarves,GB,57.371,-2.2212,65.73,72,97,8.05,overcast clouds
456,Glassboro,US,39.7029,-75.1118,71.13,94,0,1.01,clear sky
457,Praya,CV,14.9215,-23.5087,75.74,78,75,11.5,broken clouds
458,Pitimbu,BR,-7.4706,-34.8086,72.19,81,33,8.19,scattered clouds
459,Ahipara,NZ,-35.1667,173.1667,57.81,78,2,15.88,clear sky
460,Namatanai,PG,-3.6667,152.4333,84.07,70,77,11.01,broken clouds
461,Poronaysk,RU,49.2167,143.1167,56.17,90,100,2.64,overcast clouds
462,Weihai,CN,37.5017,122.1136,74.41,95,100,14.76,moderate rain
463,Malindi,KE,-3.2175,40.1191,77.16,73,75,0.0,broken clouds
464,La Paz,BO,-16.5,-68.15,24.78,63,40,6.91,scattered clouds
465,Moshenskoye,RU,58.5102,34.5911,74.97,63,89,12.41,overcast clouds
466,Nalut,LY,30.3333,10.85,77.58,45,0,18.28,clear sky
467,Sosnovo-Ozerskoye,RU,52.5249,111.5418,68.2,48,76,7.49,broken clouds
468,Cap Malheureux,MU,-19.9842,57.6142,75.47,59,1,11.99,clear sky
469,Kayes,ML,14.0,-11.0,75.69,90,94,6.62,heavy intensity rain
470,Marshall,US,34.3834,-86.3333,76.39,89,0,3.44,clear sky
471,Swan Hill,AU,-35.3378,143.5544,56.05,53,66,9.6,broken clouds
472,Macherla,IN,16.4833,79.4333,76.87,78,100,25.17,moderate rain
473,Ambulu,ID,-8.345,113.6058,82.76,74,66,8.77,broken clouds
474,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,68.94,48,13,5.57,few clouds
475,Wanning,CN,18.8003,110.3967,84.47,85,19,8.5,few clouds
476,Merauke,ID,-8.4667,140.3333,79.88,80,81,15.39,broken clouds
477,Ashland,US,40.8167,-82.2665,77.54,78,16,12.01,few clouds
478,Obihiro,JP,42.9172,143.2044,74.61,96,100,4.99,overcast clouds
479,Tuatapere,NZ,-46.1333,167.6833,43.11,88,100,12.57,light rain
480,Warmbad,NA,-28.45,18.7333,48.25,54,0,9.28,clear sky
481,Kitimat,CA,54.0524,-128.6534,55.78,22,99,3.2,light rain
482,Olinda,BR,-8.0089,-34.8553,73.13,94,75,2.3,broken clouds
483,Samaniego,CO,1.3385,-77.5957,61.41,94,87,2.95,light rain
484,Bull Savanna,JM,17.8868,-77.5902,75.99,88,79,9.04,broken clouds
485,Tikhvin,RU,59.6451,33.5294,78.22,63,19,10.38,few clouds
486,Morristown,US,36.214,-83.2949,74.5,79,20,5.75,few clouds
487,Baruun-Urt,MN,46.6806,113.2792,78.69,39,80,4.18,broken clouds
488,Necochea,AR,-38.5473,-58.7368,45.07,61,100,14.25,overcast clouds
489,Novyye Lyady,RU,58.0536,56.6039,81.64,59,99,6.53,overcast clouds
490,Navalmoral De La Mata,ES,39.8916,-5.5406,79.95,33,25,5.3,scattered clouds
491,Iranshahr,IR,27.2025,60.6848,95.34,49,20,11.5,few clouds
492,Atambua,ID,-9.1061,124.8925,79.81,54,48,5.5,scattered clouds
493,Northam,GB,51.0333,-4.2167,66.38,78,99,4.9,overcast clouds
494,Hambantota,LK,6.1241,81.1185,93.54,52,20,17.27,few clouds
495,Skibbereen,IE,51.55,-9.2667,61.11,87,100,4.63,moderate rain
496,Chateaubelair,VC,13.2833,-61.25,79.21,82,100,12.55,overcast clouds
497,Kenora,CA,49.8167,-94.4337,61.77,88,20,6.91,few clouds
498,Chokwe,MZ,-24.5333,32.9833,66.11,66,6,1.05,clear sky
499,La Ronge,CA,55.1001,-105.2842,59.22,94,40,5.75,scattered clouds
500,Narsaq,GL,60.9167,-46.05,46.62,86,69,2.44,broken clouds
501,Swinford,IE,53.95,-8.95,61.07,100,75,6.91,broken clouds
502,Ust-Omchug,RU,61.15,149.6333,81.34,47,0,19.3,clear sky
503,Salinopolis,BR,-0.6136,-47.3561,77.07,86,67,7.52,broken clouds
504,Fare,PF,-16.7,-151.0167,78.31,75,1,8.88,light rain
505,Ordynskoye,RU,54.3656,81.8994,74.98,46,14,12.8,few clouds
506,Odda,NO,60.0691,6.5457,65.77,75,85,8.41,overcast clouds
507,Tessalit,ML,20.1986,1.0114,86.61,37,22,7.96,few clouds
508,Atbasar,KZ,51.8,68.3333,82.08,43,27,15.59,scattered clouds
509,Yagodnoye,RU,62.55,149.6667,86.59,28,46,16.08,scattered clouds
510,Saint-Pierre-Des-Corps,FR,47.3833,0.7333,74.25,71,0,9.22,clear sky
511,Saint-Joseph,RE,-21.3667,55.6167,75.58,64,31,14.58,scattered clouds
512,Porto Novo,BJ,6.4965,2.6036,78.62,89,97,6.82,light rain
513,Leon Valley,US,29.4952,-98.6186,87.66,57,75,11.5,broken clouds
514,Ketchikan,US,55.3422,-131.6461,54.07,82,100,0.0,overcast clouds
515,Brownsville,US,25.9018,-97.4975,82.98,83,0,10.36,clear sky
516,Podor,MR,16.6527,-14.9587,75.88,73,33,13.35,scattered clouds
517,Santa Vitoria,BR,-18.8386,-50.1214,64.44,51,78,5.35,broken clouds
518,Omboue,GA,-1.5746,9.2618,68.76,93,49,5.06,scattered clouds
519,Kalmar,SE,56.6616,16.3616,68.14,81,16,4.0,few clouds
520,Pangai,TO,-19.8,-174.35,77.11,83,40,12.66,scattered clouds
521,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.98,86,45,1.14,scattered clouds
522,Bangangte,CM,5.1409,10.5198,61.21,98,96,3.2,overcast clouds
523,Eureka,US,40.8021,-124.1637,68.67,86,13,1.45,few clouds
524,Ipixuna,BR,-1.7625,-48.8043,72.1,97,42,2.89,scattered clouds
525,Maniitsoq,GL,65.4167,-52.9,39.04,86,100,5.39,overcast clouds
526,Norwich,GB,52.6278,1.2983,69.03,71,0,4.61,clear sky
527,Omagh,GB,54.6,-7.3,61.52,82,100,7.58,overcast clouds
528,Mogzon,RU,51.7435,111.9606,71.51,47,73,10.36,broken clouds
529,Alto Araguaia,BR,-17.3147,-53.2153,62.31,52,98,3.96,overcast clouds
530,Sholapur,IN,17.6833,75.9167,71.13,92,100,15.99,overcast clouds
531,Adrar,MR,20.5022,-10.0711,89.94,19,35,9.44,scattered clouds
532,Daru,PG,-9.0763,143.2092,78.67,82,71,15.12,broken clouds
533,Katav-Ivanovsk,RU,54.7531,58.1956,79.38,56,99,4.38,overcast clouds
534,Korampallam,IN,8.7667,78.1,93.49,49,40,13.8,scattered clouds
535,Los Andes,CL,-32.8337,-70.5983,42.01,46,15,3.11,few clouds
536,Fairbanks,US,64.8378,-147.7164,66.2,88,75,6.91,mist
537,Urengoy,RU,65.9667,78.3667,63.03,40,9,14.47,clear sky
538,Huangnihe,CN,43.5583,128.0239,79.07,59,99,4.9,overcast clouds
539,Ishigaki,JP,24.3448,124.1572,89.73,70,75,9.22,broken clouds
540,Kambove,CD,-10.8764,26.5969,57.29,56,0,7.43,clear sky
541,Portland,US,45.5234,-122.6762,82.35,51,40,8.05,scattered clouds
542,Sobolevo,RU,54.4299,31.8996,57.52,96,100,14.5,overcast clouds
543,Abu Kamal,SY,34.4506,40.9171,89.49,33,0,15.68,clear sky
544,Simao,CN,22.7886,100.9748,85.95,50,73,3.8,broken clouds
545,Villa De Cura,VE,10.0386,-67.4894,68.88,93,61,1.19,broken clouds
546,Lixourion,GR,38.2019,20.4314,77.0,78,20,0.0,few clouds
547,Umtata,ZA,-31.5889,28.7844,41.56,93,0,1.14,clear sky
548,Mwinilunga,ZM,-11.7358,24.4293,56.75,57,0,6.4,clear sky
549,Mackay,AU,-21.15,149.2,71.69,82,56,11.03,broken clouds
550,Saint-Pierre,RE,-21.3393,55.4781,76.68,64,20,10.36,few clouds
551,Esil,KZ,51.9556,66.4042,82.2,52,59,13.2,broken clouds
552,Bara,NG,10.3744,10.7288,73.96,90,46,10.96,scattered clouds
553,Port Blair,IN,11.6667,92.75,84.24,79,100,11.5,drizzle
554,Aquiraz,BR,-3.9014,-38.3911,78.89,88,28,10.71,scattered clouds
555,Rawson,AR,-43.3002,-65.1023,39.81,67,42,10.2,scattered clouds
556,Chalchihuites,MX,23.4833,-103.8833,66.16,61,99,2.84,overcast clouds
557,Jalu,LY,29.0331,21.5482,79.65,42,0,10.74,clear sky
558,Coihueco,CL,-36.6167,-71.8333,45.34,87,0,5.75,clear sky
559,Saalfeld,DE,50.65,11.3667,64.92,85,44,2.33,scattered clouds
560,Nouakchott,MR,18.0858,-15.9785,76.93,88,48,15.61,scattered clouds
561,Roald,NO,62.5833,6.1333,70.72,59,0,4.61,clear sky
562,Shenjiamen,CN,29.9576,122.298,81.19,84,99,15.14,overcast clouds
563,Zhongshu,CN,24.5167,103.7667,80.15,60,94,6.15,overcast clouds
564,Colares,PT,38.7992,-9.4469,76.33,56,0,7.0,clear sky
565,Deputatskiy,RU,69.3,139.9,62.71,65,91,16.06,overcast clouds
566,Arlit,NE,18.7369,7.3853,89.4,31,32,6.98,scattered clouds
567,Anadyr,RU,64.75,177.4833,59.5,72,20,11.18,few clouds
568,Shache,CN,38.4167,77.2406,84.31,27,75,4.36,broken clouds
569,Trat,TH,12.5,102.5,84.4,90,100,8.41,overcast clouds
570,Palmerston,AU,-12.486,130.9833,84.88,25,0,5.75,clear sky
571,Mandera,KE,3.9366,41.867,78.94,54,77,19.82,broken clouds
572,Mandalgovi,MN,45.7625,106.2708,64.89,42,28,20.58,scattered clouds
573,Mahibadhoo,MV,3.7833,72.9667,81.5,69,84,2.06,broken clouds
574,Petropavlovka,RU,50.6114,105.3196,72.55,45,71,2.93,broken clouds
575,Chapleau,CA,47.8405,-83.4034,53.62,98,100,8.12,overcast clouds
576,Bonthe,SL,7.5264,-12.505,74.84,91,100,5.01,moderate rain
577,Taksimo,RU,56.3444,114.8794,76.26,44,75,3.42,broken clouds
578,Port-De-Bouc,FR,43.4,4.9833,74.59,85,100,3.44,overcast clouds
579,Votkinsk,RU,57.0486,53.9872,83.77,58,37,8.1,scattered clouds
580,Eugene,US,44.0521,-123.0867,74.41,73,0,8.05,clear sky
581,Camocim,BR,-2.9022,-40.8411,75.2,86,55,10.18,broken clouds
582,Nouadhibou,MR,20.931,-17.0347,69.78,94,20,4.61,few clouds
583,Omsukchan,RU,62.5333,155.8,88.52,31,46,15.43,scattered clouds
584,Marsh Harbour,BS,26.5412,-77.0636,83.05,78,4,13.31,clear sky
585,Vilyuysk,RU,63.7553,121.6247,78.94,41,35,7.56,scattered clouds
586,Sur,OM,22.5667,59.5289,86.13,72,100,8.05,overcast clouds
587,Zemetchino,RU,53.4973,42.6163,75.25,54,100,10.74,overcast clouds
588,Ituacu,BR,-13.8133,-41.2967,66.29,88,83,2.17,broken clouds
589,Tutin,RS,42.9903,20.3314,57.2,55,7,3.96,clear sky
590,Hamilton,US,39.1834,-84.5333,76.03,85,0,5.75,clear sky
591,Igarka,RU,67.4667,86.5833,56.93,45,56,20.38,broken clouds
592,Akhtanizovskaya,RU,45.32,37.1,77.47,52,0,6.96,clear sky
593,Usinsk,RU,65.9939,57.5281,78.58,41,100,9.91,overcast clouds
594,Vostok,RU,46.4856,135.8833,71.56,82,30,3.04,scattered clouds
595,Moose Factory,CA,51.2585,-80.6094,50.0,87,0,10.36,clear sky
596,Puerto Escondido,MX,15.85,-97.0667,80.04,87,91,6.08,overcast clouds
597,Joshimath,IN,30.5667,79.5667,77.36,81,97,5.08,overcast clouds
598,Mirnyy,RU,62.5353,113.9611,52.83,94,100,6.4,light rain
599,Mercedes,AR,-34.6515,-59.4307,35.04,63,83,7.16,broken clouds
600,Innisfail,AU,-17.5333,146.0333,69.39,70,24,5.03,few clouds
601,Itoman,JP,26.1247,127.6694,92.17,68,75,5.75,broken clouds
602,Perth,AU,-31.9333,115.8333,69.01,42,0,9.22,clear sky
603,Goure,NE,13.9835,10.2704,85.01,44,42,9.08,scattered clouds
604,Tautira,PF,-17.7333,-149.15,76.44,82,36,14.12,light rain
605,Tromso,NO,69.6496,18.957,60.82,72,0,2.3,clear sky
606,Tamala,RU,52.541,43.2515,75.7,62,80,13.56,broken clouds
607,Umm Kaddadah,SD,13.6017,26.6876,79.45,63,99,6.98,overcast clouds
608,Pokhara,NP,28.2333,83.9833,84.15,70,71,3.8,broken clouds
609,Jackson,US,42.4165,-122.8345,79.84,56,0,1.03,clear sky
610,Yerbogachen,RU,61.2767,108.0108,62.19,42,47,9.19,scattered clouds
611,Maniwaki,CA,46.3834,-75.966,66.58,77,100,4.61,overcast clouds
612,Shasta Lake,US,40.6804,-122.3708,86.72,46,0,3.44,clear sky
613,Male,MV,4.1748,73.5089,87.75,70,75,3.44,broken clouds
614,Dunedin,NZ,-45.8742,170.5036,43.74,95,100,19.93,light rain
615,Moron,AR,-34.6534,-58.6198,42.96,83,94,7.38,overcast clouds
616,Yayva,RU,59.3303,57.2641,78.84,60,74,5.1,broken clouds
617,Richmond,US,37.5538,-77.4603,70.18,93,20,5.75,few clouds
618,Vung Tau,VN,10.346,107.0843,79.48,88,89,22.93,overcast clouds
619,Morros,BR,-9.4467,-46.3003,64.8,57,2,3.18,clear sky
620,Gravdal,NO,68.1214,13.5031,53.49,100,75,10.36,broken clouds
621,Poum,NC,-20.2333,164.0167,75.79,73,93,12.59,overcast clouds
622,Poshekhonye,RU,58.4993,39.1353,77.92,60,17,11.72,few clouds
623,Mae Hong Son,TH,19.3003,97.9685,87.94,66,75,3.44,broken clouds
624,Ulladulla,AU,-35.35,150.4667,52.86,65,100,3.06,overcast clouds
625,Mantua,IT,45.1667,10.7833,76.33,72,80,7.0,broken clouds
626,Solnechnyy,RU,50.7214,136.6319,63.36,98,100,2.89,overcast clouds
627,Bay Roberts,CA,47.5999,-53.2648,61.34,86,80,4.0,broken clouds
628,Coahuayana,MX,18.7333,-103.6833,78.51,90,37,1.77,scattered clouds
629,Man,CI,7.4125,-7.5538,70.56,100,98,2.08,overcast clouds
630,Amahai,ID,-3.3333,128.9167,77.16,87,100,4.76,light rain
631,Richards Bay,ZA,-28.783,32.0377,64.9,79,100,0.36,light rain
632,Yumen,CN,40.2833,97.2,87.58,12,77,14.88,broken clouds
633,Solok,ID,-0.7918,100.6593,81.55,76,98,2.35,overcast clouds
634,Rio Grande,BR,-32.035,-52.0986,49.95,91,100,24.45,light rain
635,Baykit,RU,61.67,96.37,64.49,41,99,5.46,overcast clouds
636,Wisconsin Rapids,US,44.3836,-89.8174,65.21,96,20,9.22,few clouds
637,Dossor,KZ,47.5272,52.9811,95.07,19,58,11.68,broken clouds
638,La Macarena,CO,2.1837,-73.7849,69.69,98,99,3.91,overcast clouds
639,Nishihara,JP,26.1842,127.7558,91.45,66,40,8.05,scattered clouds
640,Kokopo,PG,-4.352,152.2633,84.97,66,61,11.27,broken clouds
641,Le Port,RE,-20.9373,55.2919,77.0,53,19,8.63,few clouds
642,Tarare,FR,45.8976,4.4327,67.48,73,63,1.5,broken clouds
643,Sola,VU,-13.8833,167.55,79.47,83,20,0.0,few clouds
644,Yuci,CN,37.6803,112.7319,76.75,65,20,2.24,few clouds
645,Mayumba,GA,-3.432,10.6554,70.65,84,90,5.59,overcast clouds
646,Port Macquarie,AU,-31.4333,152.9167,57.36,73,63,2.73,broken clouds
647,Mangochi,MW,-14.4782,35.2645,72.84,51,41,3.4,scattered clouds
648,Sembakung,ID,3.8167,117.25,85.69,68,100,3.65,light rain
649,Gigmoto,PH,13.7796,124.39,85.46,76,100,7.96,overcast clouds
650,Lodja,CD,-3.4833,23.4333,79.52,32,100,1.97,overcast clouds
651,Hudson Bay,CA,52.85,-102.3842,60.48,79,80,5.77,broken clouds
652,Campos,BR,-21.75,-41.3,65.44,95,4,7.38,clear sky
653,Vredendal,ZA,-31.6683,18.5012,52.66,70,0,4.05,clear sky
654,Sisimiut,GL,66.9395,-53.6735,39.51,86,100,4.7,overcast clouds
655,Ambilobe,MG,-13.2,49.05,85.23,38,6,8.46,clear sky
656,Jumla,NP,29.2747,82.1838,72.73,70,85,4.72,overcast clouds
657,Tezu,IN,27.9167,96.1667,94.71,54,100,2.51,overcast clouds
658,Iisalmi,FI,63.5592,27.1907,65.07,85,100,5.03,overcast clouds
659,Christchurch,NZ,-43.5333,172.6333,51.91,94,100,11.5,heavy intensity rain
660,Ukiah,US,39.1502,-123.2078,78.69,52,0,3.44,clear sky
661,Kangaba,ML,11.9333,-8.4167,74.17,89,100,3.67,overcast clouds
662,Kasulu,TZ,-4.5767,30.1025,68.92,48,8,12.55,clear sky
663,Taybad,IR,34.74,60.7756,90.52,12,0,30.44,clear sky
664,Birjand,IR,32.8663,59.2211,86.47,9,0,13.8,clear sky
665,Tiznit,MA,29.5833,-9.5,82.53,29,36,9.22,scattered clouds
666,Rus,ES,38.0476,-3.4625,80.47,31,0,7.18,clear sky
667,Termini Imerese,IT,37.9837,13.6956,87.26,42,0,2.82,clear sky
668,Turayf,SA,31.6725,38.6637,79.05,50,0,4.61,clear sky
669,Belgrade,RS,44.804,20.4651,67.23,60,0,5.75,clear sky
670,Newport,GB,51.5877,-2.9984,71.53,73,100,3.24,overcast clouds
671,Seoul,KR,37.5683,126.9778,85.57,63,75,6.91,light rain
672,Raudeberg,NO,61.9875,5.1352,61.47,75,100,23.42,overcast clouds
673,Marfino,RU,55.7028,37.3822,71.74,77,20,11.18,few clouds
674,Homer,US,59.6425,-151.5483,62.49,81,100,3.44,overcast clouds
